video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"K2kUyHgadQo","Ozuna x Doja Cat x Sia - Del Mar (Video Oficial)","2020-10-16T04:00:10Z","UCjIA3wwhi0QjSOXAZwOXbPA","Ozuna","10","20.18.10","Ozuna x Doja Cat x Sia - Del Mar|Ozuna x Camillo - Despeinada|Caramelo Remix|Natti Natasha|Ozuna - Criminal [Official Video]|DJ Snake - Taki Taki ft. Selena Gomez|Cardi B|Anuel AA|Daddy Yankee|Karol G|Ozuna & J Balvin - China|Ozuna x Romeo Santos - El Farsante (Remix)|Wisin - Escápate Conmigo (Official Video) ft. Ozuna|Vaina Loca - Ozuna x Manuel Turizo|Tainy|Ozuna - Adicto|Síguelo Bailando|Se Preparó|Ozuna - La Modelo Ft Cardi B|BAILA BAILA BAILA|KAROL G","9109698","246132","5007","13364","https://i.ytimg.com/vi/K2kUyHgadQo/default.jpg","False","False","Ozuna x Doja Cat x Sia - Del Mar - Video Oficial#Ozuna #DojaCat #Sia #DelMarEscúchala en tu plataforma favorita: https://orcd.co/ozunaenocSuscríbete al canal: https://goo.gl/ngGDr2Sígueme en:TikTok | https://tiktok.com/@ozunaInstagram | https://instagram.com/ozunaTwitter | https://twitter.com/ozunaFacebook | https://facebook.com/ozunaprLetra: Yeah, OzunaSe pierde en la arena y el mar ah ah ahEstaré soñando yoSe ve tan tropicalEl sol está que quema quiero más, quiero másLe dije baby qué pasóPal agua que hace calor(SIA) Se pierde en la arena y el mar yeah ah ah ahEstaré soñando yoSe ve tan tropicalEl sol está que quema quiero más, quiero másLe dije baby qué pasóPal agua que hace calor eh eh(DOJA CAT)Gimme more, Gimme moreTell me you want this wet signDímelo, DímeloKiss my skin I won't tell liesLucky son of a gunI give you a no stress life Vacays you never been  Whenever you wantBoy I need you like a vacayNeed you like I need you like I eh ehCuz we just keep on drinking like we straight from the seaWet, got a big pussy like my man ain’t drippin’If you fuckin’ with me then you’re fancy livingMini jean skirt with the crop top fittedTell me he don’t like when I got panties with itLong hair, wet wave, Pantene in itBig bag, wallet got mad cheeze in it I don’t need a ticket it cuz I’m passed these bitchesGet it passed these bitches, get it passed these bitches like(OZUNA)Se pierde en la arena y el mar ah ah ahEstaré soñando yoSe ve tan tropicalEl sol está que quema quiero más, quiero másLe dije baby qué pasóPal agua que hace calor(SIA)Se pierde en la arena y el mar yeah ah ah ahEstaré soñando yoSe ve tan tropicalEl sol está que quema quiero másLe dije baby qué pasóPal agua que hace calor eh ehAlgo natural, no tiene compeDonde ella llega siempre rompePrende algo que quiere quemarDolores olvidar(OZUNA)Hoy quiere salir, la calle la espera(SIA) I love the way that you smileI love the way that you smellI love the faces you make when you storytellI love the way that you areI love the things that you doThe things that you do when you think I ain’t watching you(OZUNA)Se pierde en la arena y el mar ah ah ahEstaré soñando yoSe ve tan tropicalEl sol está que quema quiero más, quiero másLe dije baby qué pasóPal agua que hace calor(SIA) Se pierde en la arena y el mar yeah ah ah ahEstaré soñando yoSe ve tan tropicalEl sol está que quema quiero más, quiero másLe dije baby qué pasóPal agua que hace calor eh eh(OZUNA)Woah yeah eh el negrito ojos claros OzunaDynell,  Hi Music Hi flowHyde El QuímicoDímelo Gotay#ENOC"
"fyxq_Zc7OHQ","MI EX NOVIA ME VISITA...","2020-10-17T00:03:17Z","UCoQm-PeHC-cbJclKJYJ8LzA","Fede Vigevani","24","20.18.10","fede vigevani|dosogas|dosogasteam|fedecole|fede|fede vecinos|broma a mis vecinos|mi ex novia me visita|nicole|nicole garcia|fede y nicole|mi ex novia","2404562","476176","3925","30145","https://i.ytimg.com/vi/fyxq_Zc7OHQ/default.jpg","False","False","VOTACION: https://www.kcamexico.com/vota/creator-favoritoNicole viajó a Mexico por una grabación que tuvo y de paso vino a visitarme! :DInstagrams:https://www.instagram.com/fedevigevanihttps://www.instagram.com/EL.GUARURAhttps://www.instagram.com/SOYCARLITOZZhttps://www.instagram.com/soy.luigihttps://www.instagram.com/yosoy.tonyhttps://www.instagram.com/PICULINCITOhttps://www.instagram.com/iam.yankeeEdición del video: https://www.instagram.com/boomscarINSTAGRAM: https://www.instagram.com/fedevigevaniTWITTER: https://twitter.com/fedevigevaniCONTACTO: federicovigevani@gmail.comGracias por apoyarme :)Fede"
"8UPiIU-jvVg","Lefty SM ft. @Toser One - Voy Por El Oro","2020-10-16T02:00:10Z","UCQFmPWnstWJ5LMwRmsK34Vg","LEFTY SM OFICIAL","10","20.18.10","Voy Por El Oro|Voy|Por El Oro|Toser One|El Pinche Toser One|Pinche Toser One|Toser|One|Lefty|Lefty SM|Lefty y Toser One|Lefty ft Toser One|Lefty SM y Toser One|Lefty y Toser|Es el Lefty Papá|voy por el oro lefty sm|voy por el oro lefty|desde alzada|desde la casa alzada|alzada|rap trap records|rap|trap|records|rap trap|urbano|hiphop|musica","324972","30218","275","1004","https://i.ytimg.com/vi/8UPiIU-jvVg/default.jpg","False","False","Escucha a #LeftySm Spotify: https://open.spotify.com/artist/6eXHRfK9Ad3IpMpSAqvcDfApple Music: https://itunes.apple.com/mx/artist/lefty-sm/1380827747Instagram: https://www.instagram.com/leftysm_/#Alzada #RapTrapRecordsMezcla: Cirujano ResendezMastering: RiverBeat: La Bruja: En El BeatProducción de Video: Brandon Galán Film y Edición: DanntikContrataciones: contacto@alzada.mxTodos los derechos reservados 2020."
"0SK35fAW8ws","TELEPATÍA CHALLENGE de PAREJA! 💞¿PODEMOS ADIVINAR EN LO QUE PENSAMOS? 😱 | JADIPIA","2020-10-16T17:50:32Z","UCOjfZNy-vWYWjrUREeIYtuA","JADIPIA","22","20.18.10","CLAUDIPIA|JADIPIA|Jason Coreano|telepatía challenge|DE PAREJA|¿PODEMOS ADIVINAR EN LO QUE PENSAMOS?|telepatia challenge slime|telepatía challenge mis pastelitos|REAL TWIN TELEPATHY TEST|MI GEMELA Y YO HACEMOS UN PASTEL POR TELEPATÍA|telepathy challenge|telepathy challenge slime|telepathy challenge sis vs bro|couple telepathy challenge|NOVIO COREANO|INTERNATIONAL|international love|international couple|korean boyfriend prank","477856","71840","484","2416","https://i.ytimg.com/vi/0SK35fAW8ws/default.jpg","False","False","TELEPATÍA CHALLENGE de PAREJA! 💞¿PODEMOS ADIVINAR EN LO QUE PENSAMOS? 😱 | JADIPIA  SIGUENOS EN:♥Canal de Claudipia :  http://www.youtube.com/claudipiaachic♥Canal de Jason :  http://www.youtube.com/c/JasonCoreano♥Instagram Clau: http://instagram.com/claudipia♥Instagram Jason: http://instagram.com/jason_coreanoCONTACTO PRENSA/NEGOCIOS: info@claudipia.com"
"SWHBNKZc5TE","Mi telefonía está ARRASANDO (con los memes xD) | PILLOFON 📞","2020-10-16T22:35:10Z","UCECJDeK0MNapZbpaOzxrUPA","Luisito Comunica","23","20.18.10","luisitocomunica|luisitocomunicaa|luisito comunica|luisito comunicaa|luisito|comunica|comunicaa|PILLOFON|memes|telefonía|comparación|reseña|review|calidad|precio|memes de pillofon|pillofon memes|luisito memes|luisito comunica memes","2350369","195495","4031","8306","https://i.ytimg.com/vi/SWHBNKZc5TE/default.jpg","False","False","Contrata mi telefonía PILLOFON ahora https://pillofon.mx/ ¡Muy fácil y barato! ❤️Redes oficiales de PILLOFON:- Instagram:https://www.instagram.com/pillofon_mx/- Facebook:https://www.facebook.com/pillofon- Twitter: https://twitter.com/PilloFon_MX¡SUSCRÍBETE!- Twitter https://www.twitter.com/LuisitoComunica- Facebook http://www.facebook.com/LuisitoComunica- Instagram http://www.instagram.com/LuisitoComunica"
"kbwZZGeK1Dg","Verdad o shot | Todo terminó 😫","2020-10-15T21:00:10Z","UCt3N8NwR2uERGkAyCU1PyrA","Denis Zuñiga","24","20.18.10","andrea zuñiga|verdad o shot|papas|verdad o shot con papas|divorsio|familia zuñiga|familia|kimberly loaiza|juan de dios|queen|kimberly shantal|paulina zuñiga","264565","17149","304","437","https://i.ytimg.com/vi/kbwZZGeK1Dg/default.jpg","False","False","DENIS ZUÑIGAInstagram: https://www.instagram.com/deniszunigaoficialYoutube: https://www.youtube.com/c/HermanasZunigaFacebook: https://www.facebook.com/Denisse-Zuñiga-247299809484303"
"RQOL97ENjg8","LA PROPUESTA DE MATRIMONIO AL AMOR DE MI VIDA","2020-10-15T18:00:02Z","UCzicAnUinaY78KhazBtmbTg","Soy Banaz","24","20.18.10","banaz|soybanaz|cellegrini|badabun|videos|propuesta|la propuesta|matrimonio|sorpresa|bonito|bonita|emotiva|cine|bangrini|celegrini|selegrini|vanas|vanaz|banas|banax|novios|pedida|mano|anillo|cinepolis|propuesta matrimonio|esposos|casarse|casan|prometida|prometido|pantoja|loaiza","1551310","204002","1469","8268","https://i.ytimg.com/vi/RQOL97ENjg8/default.jpg","False","False","Celeste Pellegrini, ¿quieres casarte conmigo?#Banaz #Cellegrini #Bangrini #LaPropuestaBANAZYoutube: https://www.youtube.com/SoyBanazInstagram: https://www.instagram.com/soybanazFacebook: https://www.facebook.com/banazmxTwitter: https://twitter.com/soybanazTiktok: https://tiktok.com/@soybanazCELLEGRINIYoutube: https://www.youtube.com/c/CellegriniFacebook: https://www.facebook.com/CellegriniInstagram: https://www.instagram.com/celestepellegriniTwitter: https://twitter.com/cellegriniTiktok: https://tiktok.com/@cellegrini_oficialCONTACTO: soybanaz@gmail.com"
"_daxN0OvTbs","Cómo Starlink Aumentará el Riesgo de Meteorito","2020-10-16T18:28:51Z","UCbdSYaPD-lr1kW27UJuk8Pw","QuantumFracture","28","20.18.10","megaconstelaciones|megaconstelacion|starlink satelites|starlink|starlink peligros|asteroide|meteoro|meteorito|quantumfracture elon musk|elon musk|ciencia|fisica|divulgacion|animacion|quantum|fracture|quantumfracture|quantumfracture starlink|crespo","268292","34692","363","1835","https://i.ytimg.com/vi/_daxN0OvTbs/default.jpg","False","False","Algunos asteroides y cometas están muy cerca de la Tierra y son un verdadero peligro para la humanidad. Pero, ¿qué pasará con estos NEOs cuando esté el cielo repleto de megaconstelaciones como la de Starlink? Hoy vamos a ver la magnitud de la amenaza.⚛️No te pierdas ningún vídeo: solo tienes que... SUSCRIBIRTE, ¡es GRATIS!: https://www.youtube.com/user/QuantumFracture🐦¡Sígueme en TWITTER! https://twitter.com/QuantumFracture📘¡Y también en FACEBOOK! https://www.facebook.com/QuantumFracture📸¡Y (sí, como no) también en INSTAGRAM! https://instagram.com/quantumfracture/NEOs en la actualidad y las estrategias para mitigarlos (Harris et al. 2015).https://core.ac.uk/download/pdf/31021006.pdf Destrucción de la capa de Ozono por meteoritos (Pierazzo et al. 2007). https://opensky.ucar.edu/islandora/object/articles%3A18127/datastream/PDF/download/citation.pdf El Meteorito de Carancas - Puno, en Perú (Kenkmann et al. 2009) . https://journals.uair.arizona.edu/index.php/maps/article/view/15749/15737 Estudio sobre la búsqueda de NEOs más pequeños (Stokes et al. 2003)https://cneos.jpl.nasa.gov/doc/neoreport030825.pdf Revisión desde el evento Tunguska a Chelyabinsk (Artemieva & Shuvalov, 2016)https://www.annualreviews.org/doi/full/10.1146/annurev-earth-060115-012218 Cazasteroides, la app para buscar nuevos asteroideshttps://cazasteroides.org/es/ REFERENCIAS:Explosión bomba nuclearCrédito: 6.4M Nostromohttps://www.youtube.com/watch?v=uURYb9P-T0s&ab_channel=6.4MNostromo Vera C. Rubin Observatory (LSST)Crédito: Rubin Obs/NSF/AURAhttps://gallery.lsst.org/bp/#/folder/8436342/110503807 Chelyabinsk impactoCrédito: Meanwhile in Russiahttps://www.youtube.com/watch?v=tq02C_3FvFo&ab_channel=MeanwhileinRussia Chelyabinsk cámaraCréditos: NOAO Newshttps://www.youtube.com/watch?v=XgQghDjaZwE&ab_channel=NOAONews Cráter Carancas- Puno, PerúCréditos: Modesto Montoyahttps://www.youtube.com/watch?v=729O-EMoRK0&ab_channel=ModestoMontoyaCráterCrédito: The official CTBTO Photostream, flickr.comhttps://www.flickr.com/photos/ctbto/3861359465/TsunamiCrédito: Petra Benstedhttps://www.flickr.com/photos/chillmimi/15080293142/FábricaCrédito: Darko, flickr.comhttps://www.flickr.com/photos/dvolic/27750448514/Derrumbe con rocas vía Ocaña SardinataCrédito: fidelperez94, youtube.comhttps://youtu.be/aPTho-yUGA8Alertronic High Powered Voice SireneCrédito: Rklawton, wikimedia commonshttps://commons.wikimedia.org/wiki/File:Alertronic_High_Powered_Voice_Siren.JPGBerlínCrédito: Greg_Men, flickr.comhttps://www.flickr.com/photos/greg_men/24932327705/ATLAS cámaraCrédito: ATLAS.https://aerospaceamerica.aiaa.org/departments/better-asteroid-alerts/NEOCamCréditos: NASA/JPL-Caltechhttps://en.wikipedia.org/wiki/Near-Earth_Object_Surveillance_Mission#/media/File:NEOCam_telescope_artist_concept,_NASA_JPL_Caltech.jpg FlyeyeCréditos: ESAhttps://www.asdea.net/?zee_portfolio=telescopio-fly-eye&lang=es ObservatorioCrédito: Sean Hagen, flickr.comhttps://www.flickr.com/photos/rebelcan/6870777076/Meteor CraterCrédito: Jeff Shannon, flickr.comhttps://www.flickr.com/photos/24990603@N04/2773855924/PaisajeCrédito: Chrishna, flickr.comhttps://www.flickr.com/photos/therussiansarehere/3320831627/Girl in maskCrédito: https://www.vperemen.com/https://commons.wikimedia.org/wiki/File:COVID-19_(Coronavirus)_Girl_in_mask.jpgcvoiArlington County, Virginia COVID-19 Drive-Through Supply DonationsCrédito: Arlington County, flickr.comhttps://www.flickr.com/photos/arlingtonva/49731907628/Novel Coronavirus SARS-CoV-2Crédito: NIAID, flickr.comhttps://www.flickr.com/photos/niaid/49531042907/in/album-72157712914621487Coronavirus ItalyCrédito: Dipartimento Protezione Civile, wikmedia commonshttps://commons.wikimedia.org/wiki/File:Coronavirus_Italy.jpgAtención casos de coronavirus SARS-CoV-2_11Crédito: Hospital CLINIC, flickr.comhttps://www.flickr.com/photos/hospitalclinic/49671861053Las animaciones aquí mostradas no pretenden ser precisas, sino mostrar aspectos cualitativos. Tienen propósitos educativos.-- EL MERCHANDISING DE QUANTUM FRACTURE --Lámina: EL ÁRBOL DE QUANTUM FRACTUREhttps://mastersoflol.com/product/el-arbol-de-quantum-fractureLámina: LOS 9 TIPOS DE UNIVERSOShttps://mastersoflol.com/product/los-9-tipos-de-universos Lámina: DESMONTANDO EL MODELO DE LA TIERRA PLANA https://mastersoflol.com/product/desmontando-el-modelo-de-la-tierra-planaLámina: TRAP DEL TERRAPLANISMOhttps://mastersoflol.com/product/trap-del-terraplanismo Página de MASTERS OF LOLhttps://mastersoflol.com/"
"jY0slbSXlfU","Inter 1-2 Milan | Zlatan Double Seals Derby! | Serie A TIM","2020-10-17T19:00:10Z","UCBJeMCIeLQos7wacox4hmLQ","Serie A","17","20.18.10","Ronaldo|Serie A|Dybala|highlights|Juventus|AC Milan|Inter Milan|Napoli|Roma|CR7|Cristiano Ronaldo|goals|full highlights|watch|stream|partita|migliori gol|migliori in campo|migliori al mondo|gol del mese|federcalcio|calcio|Italia|lukaku|Lazio|zlatan|ibrahimovic|Ribery|zlatan ibrahimovic|zlatan ibrahimovic best goals|ibra goal vs inter|ibra goal|ibra goal milan|inter 1-2 milan|milan 2-1|milan 2-1 inter|lukaku inter milan|ti:home=INT|ti:away=MIL","3191127","61459","1212","3459","https://i.ytimg.com/vi/jY0slbSXlfU/default.jpg","False","False","Zlatan Ibrahimović scored twice early to secure a derby day win for Milan, despite Romelu Lukaku’s 29th minute goal for Inter | Serie A TIMThis is the official channel for the Serie A, providing all the latest highlights, interviews, news and features to keep you up to date with all things Italian football.Subscribe to the channel here! https://bit.ly/2OM2Eax Find out more about the Serie A at: http://www.legaseriea.it/en/ Questo è il canale ufficiale della Serie A, dove potrai avere accesso ai momenti salienti, alle interviste, alle notizie e alle funzionalità del momento per rimanere aggiornato sulle ultime novità del campionato.Iscriviti qui al canale! https://bit.ly/2OM2EaxPer maggiori informazioni sulla Serie A: http://www.legaseriea.it/it"
"3JInlL4Tk70","TRUCOS | Compro Dos Coches y los Arreglo con Poco Dinero (Restaurando Lexus)","2020-10-16T13:00:02Z","UC76hs2bdrebFYvdR-I8bwyw","vicesat","2","20.18.10","limpiar llantas|tutorial|consejos|limpiar|lavar|cars|car|auto|español|exterior|coche|carro|trucos|hacks|tips|trucos coche|mejor coche|car hacks|como limpiar el coche|como lavar el coche|quitar oxido|oxido|reparar|restaurar|arreglar|eliminar oxido|restauracion|rescatacoches|joyas sobre ruedas|4x4|ruido coche|ruido motor|motor|eliminar arañazos|pintar el coche con spray|sacar un golpe|arreglar abolladura|restaurar un coche|car restoration|lexus|toyota|is200","799615","64044","714","4847","https://i.ytimg.com/vi/3JInlL4Tk70/default.jpg","False","False","Arreglando Dos Coches en dos semanas.Utilizando muchos trucos y soluciones caseras para hacer todo por poco dinero.►  Enlaces: - Cepillo para quitar oxido: https://s.click.aliexpress.com/e/_eOVwLz - Minitaladro: https://amzn.to/2FDRFRC- Cabezal quita oxido: https://s.click.aliexpress.com/e/_eOHXY7 - Hidratador de plasticos: https://amzn.to/2OmH6Rf- Kit para reparar parabrisas: https://s.click.aliexpress.com/e/_eNWIg7 - Pintura termica negra (hay color metal): https://amzn.to/37cAGB8- Conector auxiliar con tuerca: https://s.click.aliexpress.com/e/_etezox - Desconector bateria: https://s.click.aliexpress.com/e/_eKr0YT - Cojincito de cuero: https://es.aliexpress.com/item/4001283541169.html- Quita pelos/pelusas: https://s.click.aliexpress.com/e/_ePbsVH Esta vez los coches estaban en muy buen estado y no he tenido que hacer cosas super complicadas para arreglarlos (como en el 4x4 que cambie)- Cambiar el parachoques trasero- Quitar oxido del escape- Pintar el tramo final con anticalorica- Arreglar un golpe en el parabrisas para que no se raje - Bujias y Bobinas nuevas- Descontaminar la pintura y quitar marcas de golpes- Instalacion de toma auxiliar en la radio- Limpiar las llantas - Quitar pegatinas y pegamentos- Limpiar los pelos del interior del coche- Comprar alfombrillas nuevas- Poner un soporte de cuero para la rodilla- Quitar manchas de la tapiceria"
"9MeGxZ7y3FM","Loma and Lopez Finally Come Face to Face | Weigh-In Highlight","2020-10-16T21:33:52Z","UCbzRzJNHx7ZLlJML9BjZQVQ","Top Rank Boxing","17","20.18.10","vasyl lomachenko|vasiliy lomachenko|vasyl lomachenko highlights|vasiliy lomachenko highlights|vasiliy lomachenko vs teofimo lopez preview|vasiliy lomachenko vs teofimo lopez weigh in faceoff|vasiliy lomachenko vs teofimo lopez weigh in|vasiliy lomachenko vs teofimo lopez|teofimo lopez highlights|teofimo lopez knockouts|teofimo lopez vs vasiliy lomachenko weigh in|teofimo lopez vs vasiliy lomachenko|loma vs lopez|#LomaLopez|loma lopez weigh in faceoff","877171","11185","346","4233","https://i.ytimg.com/vi/9MeGxZ7y3FM/default.jpg","False","False","Watch as #VasiliyLomachenko and  #TeofimoLopez make weigh and then come face to face before Saturday Night's Main Event. #weighinNext up for Top Rank Boxing, the lightweight unification showdown between WBC Franchise/WBA/WBO world champion Vasiliy Lomachenko and IBF kingpin Teofimo Lopez will take place Oct. 17 on ESPN.The #LomaLopez telecast begins at 10 p.m. ET/7 p.m. PT and airs on ESPN and ESPN Deportes. The 10-round junior welterweight co-main features former world title challenger Alex Saucedo against unbeaten contender Arnold Barboza Jr.In the eight-round ESPN-televised opener, super middleweight knockout sensation Edgar Berlanga tests his perfect record against veteran Lanell Bellows. Berlanga (14-0, 14 KOs) has won all 14 of his professional fights by first-round stoppage.  Try ESPN+ For Free: https://watch.espnplus.com/toprank/Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.Follow Top Rank on Twitter: http://www.twitter.com/trboxingFollow Top Rank on Instagram: http://www.instagram.com/toprankLike Top Rank on Facebook: http://www.facebook.com/trboxing"
"Ju0UP9QH0I0","Tengo mi PROPIA COMPAÑÍA de telefonía móvil 😱 | PILLOFON | ¿Cómo contratar? 📞","2020-10-14T17:12:46Z","UCECJDeK0MNapZbpaOzxrUPA","Luisito Comunica","23","20.18.10","luisitocomunica|luisitocomunicaa|luisito comunica|luisito comunicaa|luisito|comunica|comunicaa|Telefonía|compañía|celular|teléfono|mobile|Telcel|Movistar|pillofon|pillo Fon|competencia|cuál es mejor|mi nueva|noticias|empresa|omv|operador móvil virtual|planes|como contratar|como comprar|tutorial","5908532","532296","14238","59843","https://i.ytimg.com/vi/Ju0UP9QH0I0/default.jpg","False","False","Contrata Pillofon ahora https://www.pillofon.mx/Redes oficiales de PILLOFON:- Instagram:https://www.instagram.com/pillofon_mx/- Facebook:https://www.facebook.com/pillofon- Twitter:https://twitter.com/PilloFon_MX- TikTok:https://vm.tiktok.com/ZS97dxfn/¡SUSCRÍBETE!- Twitter https://www.twitter.com/LuisitoComunica- Facebook http://www.facebook.com/LuisitoComunica- Instagram http://www.instagram.com/LuisitoComunica"
"WBnBntk7LbE","Bad Bunny x Nesi x Ivy Queen - Yo Perreo Sola Remix (Audio Oficial)","2020-10-15T02:17:21Z","UCmBA_wu8xGg1OfOkfW13Q0Q","Bad Bunny","10","20.18.10","Bad|Bunny|Bad Bunny|YHLQMDLG|bad bunny yo perreo sola remix|ivy queen yo perreo sola|yo perreo sola remix|bad bunny nessi yo perreo sola|nessi yo perreo sola|bad bunny nessi ivy queen|remix yo perreo sola|remix yo perreo sola bad bunny|bad bunny ivy queen|perreo sola remix","3748872","335175","16382","24178","https://i.ytimg.com/vi/WBnBntk7LbE/default.jpg","False","False","Bad Bunny x Nesi x Ivy Queen - Yo Perreo Sola Remix - -Suscríbete al canal: https://rimas.ffm.to/ytbadbunnySTREAM YHLQMDLG: https://rimas.ffm.to/yhlqmdlgMás videos de Bad Bunny:Yo Perreo Sola- https://youtu.be/GtSRKwDCaZMUna Vez ft. Mora - https://youtu.be/gSMYGP0TYC4MERCH: https://YHLQMDLG.comFollow Me / Sigueme en: Instagram: https://www.instagram.com/badbunnypr/Facebook: https://www.facebook.com/BadBunnyOfficial/Twitter: https://twitter.com/sanbenito#BadBunny #YoPerreoSola #REMIXBad,Bunny,Nessi,Ivy,Queen,Yo,Perreo,Sola,Remix© 2020 Rimas Entertainment"
"y3spvPHyJII","Porter - Dead (Lyric Video)","2020-10-16T01:00:11Z","UCr9H5arv5g6qzEuCd52buMQ","PorterVEVO","10","20.18.10","Porter|Dead|(Lyric|Video)|Universal|Music|Mexico|Latin|Rock","113879","9884","285","949","https://i.ytimg.com/vi/y3spvPHyJII/default.jpg","False","False","-------------------#Porter #Dead #ReversionesZoé #Zoé ►Escucha “Dead” en tu plataforma preferida:https://UniversalMusicMexico.lnk.to/PorterDead►Subscríbete al canal de Porter en YouTube:https://www.youtube.com/user/portermoctezuma ►Conecta con Porter en redes sociales:IG: https://www.instagram.com/porteroficial/ TikTok: https://vm.tiktok.com/JLwJUwe/ TW: https://twitter.com/PorterOficial FB: https://www.facebook.com/oficialporter/ ----------------------"
"F_TJkYk0O_g","Apple ¿Me Estás Cargando?","2020-10-16T16:30:00Z","UCFOSg71CRAJ58IPuV_-jMbw","Tecnonauta","24","20.18.10","iPhone 12|Apple|iPhone 12 Pro|Sorteo iPhone 12","884112","60757","1503","5439","https://i.ytimg.com/vi/F_TJkYk0O_g/default.jpg","False","False","¡¡Atento a este fin de semana!! #iPhone12• SUSCRIBETE YA A TECNONAUTA!! → http://bit.ly/1jnUItt (si quieres volver a vernos)• Apoya al canal haciendote Miembro → https://bit.ly/3eJPBEb ← (beneficios aquí)• Supercargadores de Tesla GRATIS → https://ts.la/anamaria11209 O dale este código al vendedor ANAMARIA11209 --------------------------------------------------------------------------------• ¡ T E   R E C O M E N D A M O S !Nuestro nuevo canal FxTecnonauta→ https://bit.ly/2GEHEnqÚltimos Vídeos→ https://bit.ly/2L0GLnq• ¡ R E D E S   S O C I A L E S !Twitch: @tecnonauta - https://www.twitch.tv/tecnonautaDiscord: https://discord.gg/Tnye3ZDInstagram: @tecnonautatv - https://www.instagram.com/tecnonautatvTwitter: @tecnonautatv - https://twitter.com/TecnonautaTVFacebook: @tecnonautatv - https://www.facebook.com/TECNONAUTATV• M A R T Í NInstagram: @martyncuevas - https://www.instagram.com/MartyncuevasTwitter: @martyncuevas - https://twitter.com/Martyncuevas• A N N AInstagram: @annaclxy - https://www.instagram.com/AnnaclxyTwitter: @annaclxy - https://twitter.com/AnnaCLXY"
"GywDFkY3z-c","LEE SUHYUN - ‘ALIEN’ M/V","2020-10-16T09:00:02Z","UCIcXK1CI8URMIqNO_1cehiQ","AKMU","10","20.18.10","YG Entertainment|YG|와이지|K-pop|악동뮤지션|악뮤|AKDONG MUSICIAN|AKMU|이찬혁|이수현|Lee Chanhyuk|Lee Suhyun|찬혁|수현|Chanhyuk|Suhyun|ALIEN|LEE SUHYUN ALIEN|수현 ALIEN|이수현 ALIEN","3953767","492795","3663","22968","https://i.ytimg.com/vi/GywDFkY3z-c/default.jpg","False","False","LEE SUHYUN – ‘ALIEN’My mama told me I'm ALIEN사실 넌 저 먼 별나라에서 왔어You in that planet used to be a champion금메달까지 딴 일등 선수였어점점 잘나고 커진 널더 이상 담을 수 없었던 행성따뜻한 물에서 수영하는 걸좋아했던 널 내가 데려온 거야네게 특별한 힘이 있단 걸 알게 했으니난 약해지고 넌 점점 더 강해지겠지A A AA AAA AN ALIENA A AA AAA AN ALIEN깊고 아득한 어둠 속비밀처럼 태어난A A AA AAA AN ALIENMy mama told me I'm ALIEN넌 이 판을 뒤집기 위해서 왔어누군가 너의 기억을 지워모든 걸 방해하는 거야 You listen up점점 가둬둘 수 없을 정도로 커져가는 너의 힘과 목소리행성은 널 주목하고 있어Now you ready for this준비가 다 된 거야네게 특별한 힘이 있단 걸 알게 했으니이젠 너에게 주어진 답이 있겠지A A AA AAA AN ALIENA A AA AAA AN ALIEN깊고 아득한 어둠 속비밀처럼 태어난A A AA AAA AN ALIEN베일 뒤에 숨을 필요 없어 ALIENTell them who who Tell them who you누구든 내가 누군지 묻는다면망할 이 지구를 구원할 ALIENA A AA AAA AN ALIENA A AA AAA AN ALIEN깊고 아득한 어둠 속비밀처럼 태어난A A AA AAA AN ALIENMore about AKMU @http://www.yg-akmu.com/http://www.youtube.com/officialAKMUhttps://www.facebook.com/officialAKMUhttp://twitter.com/ygent_official#이수현 #LEESUHYUN #1stSingle #ALIEN #MV #20201016_6pm #OutNow #YG"
"wUUDPC3_1qs","Resumen de Real Madrid vs Cádiz CF (0-1)","2020-10-17T22:00:12Z","UCTv-XvfzLX3i4IGWAm4sbmA","LaLiga Santander","17","20.18.10","liga|laliga|laliga santander|football|resumen|goles|highlights|goal|gol|sp:dt=2020-10-17T16:30:00Z|sp:ti:home=rma|sp:ti:away=cad|sp:ty=high|sp:or=2|sp:li=liga|sp:vl=es|Negredo|Sergio Ramos|Courtois|Ledesma|Zidane|Álvaro Cervera|Alvaro Cervera|Varane|Fali|Lucas Vázquez|Lucas Vazquez|Cala|José Mari|Jose Mari|Salvi|Kroos|Vinícius|Vinicius|Benzema|Jairo|Akapo|Cadiz CF","364182","6407","311","785","https://i.ytimg.com/vi/wUUDPC3_1qs/default.jpg","False","False","Histórica victoria del Cádiz CF ante el Real Madrid en Valdebebas con el golazo del Choco Lozano en la primera mitad #RealMadridCádiz J06 LaLiga Santander 2020/2021Suscríbete al canal oficial de LaLiga Santander en HD http://goo.gl/Cp0tCSubscribe to the Official Channel of LaLiga in High Definition http://goo.gl/Cp0tCLaLiga Santander on YouTube: http://goo.gl/Cp0tCLaCopa on YouTube: http://bit.ly/1P4ZriPLaLiga SmartBank on YouTube: http://bit.ly/1OvSXbiFacebook: https://www.facebook.com/laligaTwitter: https://twitter.com/LaLigaInstagram: https://instagram.com/laligaGoogle+: http://goo.gl/46Py9"
